Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Central African Republic,CAF,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Canada,CAN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0,9084045.0
Central Europe and the Baltics,CEB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101,829422.9101
Switzerland,CHE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398,30190.08398
Channel Islands,CHI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chile,CHL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75,709418.75
China,CHN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0,8868577.0
Cote d'Ivoire,CIV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438,314812.3438
Cameroon,CMR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875,459153.1875
"Congo, Dem. Rep.",COD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75,2278811.75
"Congo, Rep.",COG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125,338427.125
Colombia,COL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125,1090598.125
Comoros,COM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833,1478.78833
Cabo Verde,CPV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092,3913.569092
Costa Rica,CRI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438,46479.98438
Caribbean small states,CSS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085,393218.2085
Cuba,CUB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969,100440.7969
Curacao,CUW,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cayman Islands,CYM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094,64.61621094
Cyprus,CYP,Rural land area (sq. km),AG.LND.TOTL.RU.K2,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984,6949.833984
Czech Republic,CZE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Germany,DEU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188,291859.2188
Djibouti,DJI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273,21411.55273
Dominica,DMA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811,503.7093811
Denmark,DNK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719,33044.11719
Dominican Republic,DOM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969,42784.17969
Algeria,DZA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75,2285675.75
East Asia & Pacific (excluding high income),EAP,Rural land area (sq. km),AG.LND.TOTL.RU.K2,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3,13813462.3
Early-demographic dividend,EAR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27,27317793.27
